time,bull_ratio_1,bull_ratio_0,bull_ratio_2,bull_amount_0,bull_amt_change_2,bull_amount_2,bull_amt_change_1,lock_price_change_1,bull_amount_1,bull_amt_change_0,lock_price_change_2,bull_ratio_change_0,total_amount_2,bull_ratio_change_2,total_amount_0,bull_ratio_change_1,total_amount_1
2023-03-20 08:25:03.973000000,2.1,2.37,1.54,10.5645,0.78,7.91217,1.22,0.99742,9.62949,1.1,0.99861,1.13,22.51649,0.65,18.29487,1.36,18.38681
2023-03-20 08:30:03.351000000,2.37,2.13,2.1,7.14109,1.22,9.62949,1.1,1.00179,10.5645,0.68,0.99742,0.9,18.38681,1.36,13.44513,1.13,18.29487
2023-03-20 08:35:03.828000000,2.4,2.45,2.37,4.17671,1.1,10.5645,0.86,1.00279,9.05478,0.46,1.00179,1.02,18.29487,1.13,7.05204,1.01,15.53469
2023-03-20 08:40:03.214000000,1.86,2.45,2.4,2.78606,0.86,9.05478,0.6,1.00119,5.42304,0.51,1.00279,1.32,15.53469,1.01,4.70171,0.78,11.75907
2023-03-20 08:45:03.665000000,2.03,3.07,1.86,4.33673,0.6,5.42304,0.95,1.00062,5.1561,0.84,1.00119,1.51,11.75907,0.78,6.43462,1.09,10.18064
2023-03-20 08:50:03.053000000,2.0,1.93,2.03,0.64081,0.95,5.1561,1.37,0.99831,7.07938,0.09,1.00062,0.96,10.18064,1.09,1.33131,0.99,14.15528
2023-03-20 08:55:04.429000000,1.84,3.32,2.0,5.79448,1.37,7.07938,0.52,0.99896,3.71525,1.56,0.99831,1.8,14.15528,0.99,8.28899,0.92,8.14856
2023-03-20 09:00:12.272000000,2.42,4.03,1.84,1.7202,0.52,3.71525,2.89,1.00273,10.72395,0.16,0.99896,1.67,8.14856,0.92,2.28865,1.32,18.26533
2023-03-20 09:05:17.597000000,2.17,1.9,2.42,4.32128,2.89,10.72395,0.66,1.00118,7.11958,0.61,1.00273,0.88,18.26533,1.32,9.11767,0.9,13.19383
2023-03-20 09:10:19.989000000,2.06,1.48,2.17,0.6029,0.66,7.11958,1.71,1.001,12.17391,0.05,1.00118,0.72,13.19383,0.9,1.86013,0.95,23.65228
2023-03-20 09:15:25.422000000,2.13,1.3,2.06,0.47414,1.71,12.17391,0.73,0.9969,8.90917,0.05,1.001,0.61,23.65228,0.95,2.04779,1.03,16.79838
2023-03-20 09:20:31.823000000,1.78,1.75,2.13,0.9945,0.73,8.90917,0.26,0.99941,2.32988,0.43,0.9969,0.98,16.79838,1.03,2.3119,0.84,5.32597
2023-03-20 09:25:38.222000000,2.36,8.48,1.78,2.58026,0.26,2.32988,3.78,1.0011,8.81705,0.29,0.99941,3.59,5.32597,0.84,2.92536,1.33,15.32075
2023-03-20 09:30:44.650000000,2.36,5.06,2.36,3.45333,3.78,8.81705,0.54,0.99988,4.79335,0.72,1.0011,2.14,15.32075,1.33,4.30357,1.0,8.31317
2023-03-20 09:35:49.976000000,2.94,13.6,2.36,3.16297,0.54,4.79335,1.67,1.00154,7.99621,0.4,0.99988,4.63,8.31317,1.0,3.41381,1.25,12.12629
2023-03-20 09:40:55.397000000,1.5,1.43,2.94,1.17913,1.67,7.99621,0.58,0.99991,4.62698,0.25,1.00154,0.95,12.12629,1.25,3.94137,0.51,13.86283
2023-03-20 09:46:03.024000000,2.53,1.92,1.5,3.59629,0.58,4.62698,2.19,0.99631,10.11028,0.36,0.99991,0.76,13.86283,0.51,7.51683,1.69,16.71118
2023-03-20 09:51:05.642000000,2.36,6.1,2.53,5.22183,2.19,10.11028,1.27,1.00089,12.80258,0.41,0.99631,2.58,16.71118,1.69,6.24623,0.93,22.18193
2023-03-20 09:56:11.402000000,1.82,1.56,2.36,3.45817,1.27,12.80258,0.84,1.00036,10.72122,0.32,1.00089,0.86,22.18193,0.93,9.65028,0.77,23.74972
2023-03-20 10:01:17.909000000,2.44,5.42,1.82,3.77834,0.84,10.72122,1.27,1.00083,13.6259,0.28,1.00036,2.22,23.74972,0.77,4.63317,1.34,23.07103
2023-03-20 10:06:24.344000000,2.3,1.55,2.44,2.85818,1.27,13.6259,0.43,1.00118,5.88497,0.49,1.00083,0.67,23.07103,1.34,8.05756,0.94,10.42618
2023-03-20 10:11:28.884000000,2.08,4.56,2.3,4.1469,0.43,5.88497,1.21,1.00139,7.12559,0.58,1.00118,2.19,10.42618,0.94,5.31265,0.9,13.73285
2023-03-20 10:16:35.503000000,1.77,1.72,2.08,0.77107,1.21,7.12559,0.96,1.00089,6.81683,0.11,1.00139,0.97,13.73285,0.9,1.84306,0.85,15.65042
2023-03-20 10:21:39.375000000,2.47,1.56,1.77,0.9723,0.96,6.81683,1.01,0.99735,6.85675,0.14,1.00089,0.63,15.65042,0.85,2.71396,1.4,11.52883
2023-03-20 10:26:45.876000000,3.55,7.02,2.47,4.9465,1.01,6.85675,1.31,0.99991,8.96953,0.55,0.99735,1.98,11.52883,1.4,5.76846,1.44,12.48792
2023-03-20 10:31:49.489000000,2.0,3.06,3.55,1.8314,1.31,8.96953,0.89,1.00269,7.99773,0.23,0.99991,1.53,12.48792,1.44,2.72067,0.56,16.01012
2023-03-20 10:36:55.367000000,1.59,1.89,2.0,0.82086,0.89,7.99773,0.69,1.0005,5.55717,0.15,1.00269,1.19,16.01012,0.56,1.74669,0.8,14.99552
2023-03-20 10:42:02.499000000,1.88,6.09,1.59,1.6975,0.69,5.55717,1.0,0.99823,5.56007,0.31,1.0005,3.24,14.99552,0.8,2.03068,1.18,11.89861
2023-03-20 10:47:08.119000000,2.07,2.18,1.88,0.96923,1.0,5.56007,1.36,0.99994,7.55729,0.13,0.99823,1.05,11.89861,1.18,1.79309,1.1,14.61414
2023-03-20 10:52:13.679000000,2.26,2.23,2.07,1.1587,1.36,7.55729,0.7,0.99976,5.26264,0.22,0.99994,0.99,14.61414,1.1,2.10378,1.09,9.4276
2023-03-20 10:57:17.862000000,2.95,2.88,2.26,2.73932,0.7,5.26264,2.08,0.99885,10.95889,0.25,0.99976,0.98,9.4276,1.09,4.19932,1.31,16.5824
2023-03-20 11:02:23.531000000,1.96,6.32,2.95,3.47809,2.08,10.95889,1.16,1.00018,12.74031,0.27,0.99885,3.22,16.5824,1.31,4.13169,0.66,25.95896
2023-03-20 11:07:27.556000000,2.09,2.83,1.96,2.07433,1.16,12.74031,0.55,1.00044,6.97929,0.3,1.00018,1.35,25.95896,0.66,3.20762,1.07,13.36314
2023-03-20 11:12:32.037000000,2.83,3.89,2.09,3.93921,0.55,6.97929,1.68,1.00035,11.72288,0.34,1.00044,1.37,13.36314,1.07,5.30313,1.35,18.13327
2023-03-20 11:17:34.575000000,2.13,2.99,2.83,0.97864,1.68,11.72288,0.62,1.001,7.23538,0.14,1.00035,1.4,18.13327,1.35,1.46937,0.75,13.6627
2023-03-20 11:22:38.009000000,2.0,3.12,2.13,1.32369,0.62,7.23538,0.79,1.00174,5.68854,0.23,1.001,1.56,13.6627,0.75,1.94828,0.94,11.40301
2023-03-20 11:27:41.160000000,2.05,2.97,2.0,0.61528,0.79,5.68854,0.68,1.00068,3.88891,0.16,1.00174,1.45,11.40301,0.94,0.92703,1.02,7.59647
2023-03-20 11:32:47.589000000,1.83,2.2,2.05,1.92723,0.68,3.88891,1.82,1.00027,7.09053,0.27,1.00068,1.2,7.59647,1.02,3.53355,0.89,15.61475
2023-03-20 11:37:53.343000000,2.15,1.93,1.83,0.88224,1.82,7.09053,0.79,0.99888,5.60999,0.16,1.00027,0.9,15.61475,0.89,1.82663,1.17,10.49618
2023-03-20 11:42:56.239000000,1.82,1.52,2.15,1.04154,0.79,5.60999,1.01,0.99932,5.68963,0.18,0.99888,0.84,10.49618,1.17,3.03912,0.85,12.60772
2023-03-20 11:48:02.894000000,1.96,1.56,1.82,0.91944,1.01,5.68963,1.45,0.99855,8.26569,0.11,0.99932,0.8,12.60772,0.85,2.55019,1.08,16.88969
2023-03-20 11:53:07.479000000,2.17,7.02,1.96,2.51075,1.45,8.26569,0.96,0.99725,7.92294,0.32,0.99855,3.24,16.88969,1.08,2.9276,1.11,14.69127
2023-03-20 11:58:14.000000000,1.92,2.56,2.17,1.6071,0.96,7.92294,0.71,1.00172,5.65095,0.28,0.99725,1.33,14.69127,1.11,2.63718,0.88,11.79338
2023-03-20 12:03:19.339000000,1.67,1.23,1.92,0.22935,0.71,5.65095,1.6,1.00018,9.03621,0.03,1.00172,0.74,11.79338,0.88,1.2483,0.87,22.55946
2023-03-20 12:08:25.587000000,1.69,3.19,1.67,2.37914,1.6,9.03621,0.35,0.99923,3.17178,0.75,1.00018,1.89,22.55946,0.87,3.46694,1.01,7.79312
2023-03-20 12:13:29.513000000,1.92,2.07,1.69,1.28011,0.35,3.17178,1.7,1.00095,5.38687,0.24,0.99923,1.08,7.79312,1.01,2.48141,1.14,11.2695
2023-03-20 12:18:34.755000000,2.28,2.01,1.92,0.69913,1.7,5.38687,1.5,1.00033,8.08852,0.09,1.00095,0.88,11.2695,1.14,1.39121,1.19,14.41262
2023-03-20 12:23:40.276000000,2.58,3.07,2.28,2.23411,1.5,8.08852,0.75,0.99914,6.10443,0.37,1.00033,1.19,14.41262,1.19,3.31242,1.13,9.95804
2023-03-20 12:28:47.276000000,2.44,2.37,2.58,1.82357,0.75,6.10443,1.8,1.00177,11.00771,0.17,0.99914,0.97,9.95804,1.13,3.15916,0.95,18.64129
2023-03-20 12:33:52.038000000,2.11,1.79,2.44,0.74292,1.8,11.00771,0.38,1.00106,4.22382,0.18,1.00177,0.85,18.64129,0.95,1.68316,0.86,8.03673
2023-03-20 12:38:55.215000000,1.82,2.35,2.11,1.69189,0.38,4.22382,1.57,1.00133,6.62134,0.26,1.00106,1.29,8.03673,0.86,2.94211,0.86,14.66486
2023-03-20 12:44:00.749000000,2.06,2.93,1.82,2.2164,1.57,6.62134,1.21,0.99965,8.03094,0.28,1.00133,1.42,14.66486,0.86,3.36253,1.13,15.58646
2023-03-20 12:49:07.247000000,2.31,3.09,2.06,0.96835,1.21,8.03094,0.81,1.00003,6.52267,0.15,0.99965,1.34,15.58646,1.13,1.43105,1.12,11.5097
2023-03-20 12:54:14.594000000,2.18,1.67,2.31,1.25399,0.81,6.52267,1.25,0.99956,8.17602,0.15,1.00003,0.77,11.5097,1.12,3.1225,0.94,15.09577
2023-03-20 12:59:16.146000000,1.98,2.46,2.18,1.26187,1.25,8.17602,1.05,0.99985,8.62041,0.15,0.99956,1.24,15.09577,0.94,2.12492,0.91,17.45537
2023-03-20 13:04:22.627000000,1.91,1.12,1.98,0.2574,1.05,8.62041,0.78,1.00097,6.73841,0.04,0.99985,0.59,17.45537,0.91,2.47277,0.96,14.10684
2023-03-20 13:09:28.170000000,2.18,1.38,1.91,0.8348,0.78,6.73841,1.33,0.99897,8.97639,0.09,1.00097,0.63,14.10684,0.96,3.01132,1.14,16.59482
2023-03-20 13:10:03.551000000,2.18,1.44,1.91,7.368,0.78,6.73841,1.33,0.99897,8.97639,0.82,1.00097,0.66,14.10684,0.96,23.95297,1.14,16.59482
2023-03-20 13:15:03.882000000,1.44,2.21,2.18,14.82072,1.33,8.97639,0.82,0.99917,7.368,2.01,0.99897,1.53,16.59482,1.14,27.07838,0.66,23.95297
2023-03-20 13:20:03.298000000,2.21,1.73,1.44,5.77457,0.82,7.368,2.01,1.00091,14.82072,0.39,0.99917,0.78,23.95297,0.66,13.68451,1.53,27.07838
2023-03-20 13:25:03.692000000,1.76,1.74,2.21,1.13633,2.01,14.82072,0.5,1.00029,7.38856,0.15,1.00091,0.99,27.07838,1.53,2.67747,0.8,17.13637
2023-03-20 13:30:03.130000000,1.57,2.76,1.76,2.77085,0.5,7.38856,0.89,0.99944,6.54697,0.42,1.00029,1.76,17.13637,0.8,4.348,0.89,18.02659
2023-03-20 13:35:03.495000000,2.01,1.8,1.57,0.95574,0.89,6.54697,1.72,0.99909,11.24548,0.08,0.99944,0.9,18.02659,0.89,2.14833,1.28,22.32629
2023-03-20 13:40:07.967000000,1.88,4.37,2.01,4.33378,1.72,11.24548,0.95,0.99696,10.68223,0.41,0.99909,2.32,22.32629,1.28,5.61832,0.94,22.87191
2023-03-20 13:45:11.375000000,1.8,2.77,1.88,1.81067,0.95,10.68223,1.01,0.99615,10.80618,0.17,0.99696,1.54,22.87191,0.94,2.83508,0.96,24.28348
2023-03-20 13:50:17.761000000,2.17,2.07,1.8,1.86491,1.01,10.80618,0.61,1.00157,6.56912,0.28,0.99615,0.95,24.28348,0.96,3.60091,1.21,12.16001
2023-03-20 13:55:24.218000000,1.9,1.52,2.17,1.17821,0.61,6.56912,1.19,0.99807,7.8404,0.15,1.00157,0.8,12.16001,1.21,3.46193,0.88,16.54274
2023-03-20 14:00:29.853000000,2.59,1.92,1.9,1.63891,1.19,7.8404,1.9,0.99923,14.87238,0.11,0.99807,0.74,16.54274,0.88,3.42356,1.36,24.23887
2023-03-20 14:05:36.167000000,2.46,2.46,2.59,4.63343,1.9,14.87238,0.54,1.00202,8.07359,0.57,0.99923,1.0,24.23887,1.36,7.80938,0.95,13.61167
2023-03-20 14:10:41.615000000,1.82,2.38,2.46,2.59625,0.54,8.07359,1.14,1.00249,9.21163,0.28,1.00202,1.31,13.61167,0.95,4.4735,0.74,20.46612
2023-03-20 14:15:47.956000000,2.6,4.71,1.82,1.77711,1.14,9.21163,1.44,0.99781,13.29015,0.13,1.00249,1.81,20.46612,0.74,2.25578,1.43,21.62145
2023-03-20 14:20:53.436000000,2.71,2.35,2.6,1.28214,1.44,13.29015,1.06,1.00107,14.13893,0.09,0.99781,0.87,21.62145,1.43,2.2351,1.04,22.42705
2023-03-20 14:25:59.933000000,2.33,2.49,2.71,1.86711,1.06,14.13893,0.8,0.99941,11.36219,0.16,1.00107,1.07,22.42705,1.04,3.1209,0.86,19.88676
2023-03-20 14:31:05.454000000,2.48,1.77,2.33,2.13839,0.8,11.36219,1.23,1.00098,14.01864,0.15,0.99941,0.71,19.88676,0.86,4.90446,1.06,23.47049
2023-03-20 14:36:12.672000000,1.95,2.1,2.48,2.79493,1.23,14.01864,0.91,1.00095,12.69293,0.22,1.00098,1.08,23.47049,1.06,5.34035,0.79,26.03545
2023-03-20 14:41:18.223000000,1.73,1.77,1.95,1.04412,0.91,12.69293,0.81,1.00115,10.33715,0.1,1.00095,1.02,26.03545,0.79,2.40804,0.89,24.4144
2023-03-20 14:46:23.720000000,2.64,1.98,1.73,1.38111,0.81,10.33715,0.99,1.00035,10.22749,0.14,1.00115,0.75,24.4144,0.89,2.79285,1.53,16.47386
2023-03-20 14:51:30.285000000,1.91,1.6,2.64,0.48328,0.99,10.22749,1.67,0.99846,17.10354,0.03,1.00035,0.84,16.47386,1.53,1.28675,0.72,35.86317
2023-03-20 14:56:35.820000000,2.06,3.53,1.91,1.85488,1.67,17.10354,0.67,1.0,11.42613,0.16,0.99846,1.71,35.86317,0.72,2.58852,1.08,22.23998
2023-03-20 15:01:41.485000000,2.4,17.0,2.06,2.42986,0.67,11.42613,0.86,1.00175,9.78906,0.25,1.0,7.08,22.23998,1.08,2.58211,1.17,16.7693
2023-03-20 15:06:48.405000000,2.38,1.91,2.4,2.09959,0.86,9.78906,1.16,1.00127,11.34926,0.18,1.00175,0.8,16.7693,1.17,4.41691,0.99,19.59462
2023-03-20 15:11:54.980000000,2.08,1.23,2.38,0.54289,1.16,11.34926,0.57,0.99847,6.50131,0.08,1.00127,0.59,19.59462,0.99,2.89937,0.87,12.54784
2023-03-20 15:17:02.847000000,2.11,2.6,2.08,2.72911,0.57,6.50131,1.68,0.99902,10.94131,0.25,0.99847,1.23,12.54784,0.87,4.43878,1.01,20.82172
2023-03-20 15:22:06.812000000,1.99,4.83,2.11,3.56901,1.68,10.94131,0.55,0.9987,5.97188,0.6,0.99902,2.43,20.82172,1.01,4.50026,0.94,11.97842
2023-03-20 15:27:13.420000000,2.49,6.06,1.99,1.60951,0.55,5.97188,1.64,1.00184,9.81203,0.16,0.9987,2.43,11.97842,0.94,1.9277,1.25,16.39637
2023-03-20 15:32:19.573000000,2.7,2.05,2.49,1.13412,1.64,9.81203,0.6,1.00044,5.93153,0.19,1.00184,0.76,16.39637,1.25,2.21861,1.08,9.42538
2023-03-20 15:37:26.021000000,2.3,1.22,2.7,0.70475,0.6,5.93153,1.16,1.00136,6.8965,0.1,1.00044,0.53,9.42538,1.08,3.86737,0.85,12.1824
2023-03-20 15:42:28.596000000,1.89,1.68,2.3,1.73257,1.16,6.8965,1.11,0.9972,7.68132,0.23,1.00136,0.89,12.1824,0.85,4.29786,0.82,16.33444
2023-03-20 15:47:36.715000000,2.57,1.82,1.89,1.52217,1.11,7.68132,0.93,1.00104,7.17701,0.21,0.9972,0.71,16.33444,0.82,3.38956,1.36,11.75892
2023-03-20 15:52:44.244000000,1.92,2.03,2.57,0.99966,0.93,7.17701,1.0,1.00115,7.19989,0.14,1.00104,1.06,11.75892,1.36,1.96788,0.75,14.98603
2023-03-20 15:57:47.818000000,1.7,8.06,1.92,2.77974,1.0,7.19989,0.69,1.00124,4.96676,0.56,1.00115,4.74,14.98603,0.75,3.17352,0.89,12.01572
2023-03-20 16:02:54.581000000,2.22,1.54,1.7,1.69145,0.69,4.96676,1.86,1.00003,9.24095,0.18,1.00124,0.69,12.01572,0.89,4.8249,1.31,16.7954
2023-03-20 16:08:03.788000000,2.42,1.46,2.22,1.09457,1.86,9.24095,1.43,0.99817,13.23652,0.08,1.00003,0.6,16.7954,1.31,3.49723,1.09,22.57586
2023-03-20 16:13:10.037000000,1.67,3.61,2.42,4.14923,1.43,13.23652,0.57,1.00038,7.59419,0.55,0.99817,2.16,22.57586,1.09,5.73905,0.69,19.00295
2023-03-20 16:18:14.242000000,1.89,1.3,1.67,1.01799,0.57,7.59419,1.86,0.99663,14.1328,0.07,1.00038,0.69,19.00295,0.69,4.43603,1.13,30.08348
2023-03-20 16:23:18.214000000,1.75,2.17,1.89,2.53184,1.86,14.1328,0.52,0.99997,7.41473,0.34,0.99663,1.24,30.08348,1.13,4.70357,0.93,17.24792
2023-03-20 16:28:25.794000000,2.99,2.4,1.75,2.12627,0.52,7.41473,2.09,0.99789,15.50552,0.14,0.99997,0.8,17.24792,0.93,3.6404,1.71,23.29867
2023-03-20 16:33:34.659000000,2.04,2.06,2.99,2.09348,2.09,15.50552,0.86,0.99935,13.30172,0.16,0.99789,1.01,23.29867,1.71,4.06833,0.68,26.0947
2023-03-20 16:38:35.591000000,2.16,1.3,2.04,1.56672,0.86,13.30172,1.03,1.00208,13.67385,0.11,0.99935,0.6,26.0947,0.68,6.76703,1.06,25.45073
2023-03-20 16:43:42.105000000,1.7,1.59,2.16,1.09831,1.03,13.67385,0.5,1.00125,6.8059,0.16,1.00208,0.94,25.45073,1.06,2.9605,0.79,16.51999
2023-03-20 16:48:48.058000000,2.39,3.39,1.7,2.86066,0.5,6.8059,1.75,0.99941,11.94373,0.24,1.00125,1.42,16.51999,0.79,4.05795,1.41,20.54045
2023-03-20 16:53:54.026000000,2.21,6.05,2.39,3.88895,1.75,11.94373,0.97,0.99964,11.60393,0.34,0.99941,2.74,20.54045,1.41,4.65937,0.92,21.18112
2023-03-20 16:58:59.559000000,1.76,2.7,2.21,3.6218,0.97,11.60393,1.0,0.99976,11.56719,0.31,0.99964,1.53,21.18112,0.92,5.75326,0.8,26.7745
2023-03-20 17:04:05.787000000,2.58,1.67,1.76,1.47857,1.0,11.56719,1.88,0.99653,21.69659,0.07,0.99976,0.65,26.7745,0.8,3.6892,1.47,35.39785
2023-03-20 17:09:12.972000000,2.8,1.16,2.58,1.00452,1.88,21.69659,0.71,1.00039,15.40379,0.07,0.99653,0.41,35.39785,1.47,7.30275,1.09,23.95725
2023-03-20 17:14:20.260000000,1.72,1.49,2.8,1.36291,0.71,15.40379,0.73,1.00283,11.25957,0.12,1.00039,0.87,23.95725,1.09,4.15074,0.61,26.798
2023-03-20 17:19:26.733000000,1.59,1.86,1.72,1.85553,0.73,11.25957,0.77,1.00172,8.7097,0.21,1.00283,1.17,26.798,0.61,4.0247,0.92,23.42826
2023-03-20 17:24:32.711000000,1.55,1.82,1.59,1.16831,0.77,8.7097,0.8,1.00148,7.0045,0.17,1.00172,1.17,23.42826,0.92,2.58469,0.97,19.82147
2023-03-20 17:25:03.130000000,1.55,1.44,1.59,4.85298,0.77,8.7097,0.8,1.00148,7.0045,0.69,1.00172,0.93,23.42826,0.92,15.77936,0.97,19.82147
2023-03-20 17:30:05.703000000,1.44,2.7,1.55,9.20384,0.8,7.0045,0.69,0.99982,4.85298,1.9,1.00148,1.88,19.82147,0.97,14.61058,0.93,15.77936
2023-03-20 17:35:05.237000000,2.34,1.82,1.44,3.21704,0.69,4.85298,2.11,1.00006,10.24074,0.31,0.99982,0.78,15.77936,0.93,7.1207,1.62,17.8999
2023-03-20 17:40:03.626000000,1.65,1.89,2.34,2.46841,2.11,10.24074,0.98,1.00035,9.99502,0.25,1.00006,1.15,17.8999,1.62,5.2495,0.71,25.25524
2023-03-20 17:45:04.022000000,1.83,1.39,1.65,0.66827,0.98,9.99502,0.85,0.99914,8.45838,0.08,1.00035,0.76,25.25524,0.71,2.38566,1.11,18.66447
2023-03-20 17:50:04.351000000,3.3,1.17,1.83,0.78608,0.85,8.45838,1.57,1.00062,13.29629,0.06,0.99914,0.35,18.66447,1.11,5.28814,1.8,19.06595
2023-03-20 17:55:12.647000000,1.95,15.2,3.3,2.65309,1.57,13.29629,0.71,1.00118,9.41928,0.28,1.00062,7.79,19.06595,1.8,2.84052,0.59,19.38471
2023-03-20 18:00:17.293000000,1.78,2.06,1.95,1.42454,0.71,9.41928,0.99,0.99858,9.31288,0.15,1.00118,1.16,19.38471,0.59,2.77173,0.91,21.24845
2023-03-20 18:05:23.594000000,1.65,2.55,1.78,0.91516,0.99,9.31288,0.8,0.99805,7.48936,0.12,0.99858,1.55,21.24845,0.91,1.50413,0.93,18.9699
2023-03-20 18:10:26.993000000,1.85,10.2,1.65,3.90195,0.8,7.48936,0.98,0.99875,7.35448,0.53,0.99805,5.51,18.9699,0.93,4.32713,1.12,15.98202
2023-03-20 18:15:32.667000000,2.41,2.71,1.85,1.84674,0.98,7.35448,1.41,1.00119,10.40278,0.18,0.99875,1.12,15.98202,1.12,2.92551,1.3,17.79651
2023-03-20 18:20:39.029000000,3.23,3.5,2.41,1.95432,1.41,10.40278,1.02,1.0021,10.65486,0.18,1.00119,1.08,17.79651,1.3,2.73493,1.34,15.43863
2023-03-20 18:25:44.757000000,2.06,3.64,3.23,2.7065,1.02,10.65486,0.68,1.00115,7.20566,0.38,1.0021,1.77,15.43863,1.34,3.73288,0.64,13.9831
2023-03-20 18:30:50.496000000,1.72,3.93,2.06,2.8676,0.68,7.20566,1.25,1.00074,9.0318,0.32,1.00115,2.28,13.9831,0.64,3.84519,0.83,21.62632
2023-03-20 18:35:56.866000000,2.84,1.38,1.72,2.92488,1.25,9.0318,1.97,1.00159,17.78242,0.16,1.00074,0.49,21.62632,0.83,10.58661,1.65,27.43026
2023-03-20 18:41:02.327000000,1.84,1.42,2.84,1.77027,1.97,17.78242,0.6,1.00056,10.58236,0.17,1.00159,0.77,27.43026,1.65,5.95694,0.65,23.12347
2023-03-20 18:46:10.396000000,1.92,11.6,1.84,2.84335,0.6,10.58236,1.26,0.99968,13.31806,0.21,1.00056,6.04,23.12347,0.65,3.11199,1.04,27.75854
2023-03-20 18:51:16.506000000,1.77,1.44,1.92,0.31732,1.26,13.31806,0.88,1.00029,11.69924,0.03,0.99968,0.81,27.75854,1.04,1.04174,0.92,26.8682
2023-03-20 18:56:21.999000000,1.64,1.81,1.77,1.66772,0.88,11.69924,0.71,1.00009,8.2615,0.2,1.00029,1.1,26.8682,0.92,3.71468,0.93,21.18032
2023-03-20 19:01:31.322000000,2.0,6.76,1.64,1.14848,0.71,8.2615,1.35,0.99938,11.18947,0.1,1.00009,3.38,21.18032,0.93,1.34776,1.22,22.35539
2023-03-20 19:06:37.241000000,1.81,1.64,2.0,0.42929,1.35,11.18947,0.74,1.00009,8.27399,0.05,0.99938,0.91,22.35539,1.22,1.09892,0.91,18.48022
2023-03-20 19:11:43.497000000,1.68,7.93,1.81,6.23271,0.74,8.27399,0.86,0.99959,7.13686,0.87,1.00009,4.72,18.48022,0.91,7.13152,0.93,17.5942
2023-03-20 19:16:49.079000000,1.93,4.71,1.68,1.24435,0.86,7.13686,1.53,0.99891,10.91973,0.11,0.99959,2.44,17.5942,0.93,1.5796,1.15,22.6141
2023-03-20 19:21:55.248000000,1.95,6.97,1.93,2.15952,1.53,10.91973,0.97,1.00065,10.60279,0.2,0.99891,3.57,22.6141,1.15,2.52126,1.01,21.81737
2023-03-20 19:26:59.400000000,1.64,1.48,1.95,1.13093,0.97,10.60279,0.68,0.99799,7.19347,0.16,1.00065,0.9,21.81737,1.01,3.46784,0.84,18.38804
2023-03-20 19:32:05.105000000,2.88,2.09,1.64,0.65116,0.68,7.19347,1.78,0.99548,12.81104,0.05,0.99799,0.73,18.38804,0.84,1.25014,1.76,19.62787
2023-03-20 19:37:09.369000000,1.59,3.88,2.88,1.65486,1.78,12.81104,0.55,1.00119,7.06663,0.23,0.99548,2.44,19.62787,1.76,2.22926,0.55,18.94441
2023-03-20 19:42:17.840000000,2.58,1.48,1.59,0.87044,0.55,7.06663,1.97,0.99929,13.91935,0.06,1.00119,0.57,18.94441,0.55,2.6914,1.62,22.75613
2023-03-20 19:47:23.456000000,2.12,7.49,2.58,0.86866,1.97,13.91935,0.6,1.00083,8.28786,0.1,0.99929,3.53,22.75613,1.62,1.00244,0.82,15.71829
2023-03-20 19:52:31.049000000,2.13,2.02,2.12,1.09156,0.6,8.28786,0.84,0.99988,6.95222,0.16,1.00083,0.95,15.71829,0.82,2.1666,1.0,13.12088
2023-03-20 19:57:35.546000000,2.4,2.21,2.13,1.2849,0.84,6.95222,1.08,1.0003,7.47442,0.17,0.99988,0.92,13.12088,1.0,2.34509,1.13,12.79833
2023-03-20 20:02:42.226000000,2.26,2.32,2.4,1.29907,1.08,7.47442,1.18,0.99843,8.82231,0.15,1.0003,1.03,12.79833,1.13,2.28657,0.94,15.8188
2023-03-20 20:07:49.608000000,1.78,1.83,2.26,0.99172,1.18,8.82231,1.05,1.00045,9.29332,0.11,0.99843,1.03,15.8188,0.94,2.18274,0.79,21.18484
2023-03-20 20:12:55.125000000,1.92,1.61,1.78,1.07438,1.05,9.29332,1.26,1.0,11.6768,0.09,1.00045,0.84,21.18484,0.79,2.8455,1.08,24.32247
2023-03-20 20:18:00.758000000,2.01,2.48,1.92,1.33425,1.26,11.6768,0.63,0.99786,7.36562,0.18,1.0,1.23,24.32247,1.08,2.23658,1.05,14.66339
2023-03-20 20:23:07.247000000,2.08,3.3,2.01,1.03228,0.63,7.36562,0.93,1.00128,6.81401,0.15,0.99786,1.59,14.66339,1.05,1.48153,1.03,13.10492
2023-03-20 20:28:13.605000000,1.84,1.7,2.08,0.59645,0.93,6.81401,0.65,1.00089,4.46219,0.13,1.00128,0.92,13.10492,1.03,1.45398,0.88,9.79607
2023-03-20 20:33:19.820000000,3.07,1.93,1.84,0.85501,0.65,4.46219,1.46,0.99979,6.51795,0.13,1.00089,0.63,9.79607,0.88,1.7713,1.67,9.67352
2023-03-20 20:38:25.378000000,2.1,1.53,3.07,0.84506,1.46,6.51795,0.87,1.00089,5.68775,0.15,0.99979,0.73,9.67352,1.67,2.44688,0.68,10.84693
2023-03-20 20:43:30.956000000,1.85,1.15,2.1,0.63798,0.87,5.68775,1.38,0.99881,7.86023,0.08,1.00089,0.62,10.84693,0.68,4.86924,0.88,17.16127
2023-03-20 20:48:37.098000000,2.15,3.61,1.85,2.97678,1.38,7.86023,0.97,0.99896,7.62454,0.39,0.99881,1.68,17.16127,0.88,4.11615,1.16,14.27855
